betId,date,gameId,game,ticker,eventTicker,marketFamily,market,period,side,line,subjectType,subjectName,source,entryTimestamp,modelVersion,joinMethod,entryPricePct,entryAmerican,entryBidPct,entryAskPct,entryMidPct,closingAskPct,closingMidPct,closingAmerican,closingTimestamp,clvAskPct,clvMidPct,clvCaptureStatus,closingLineUnavailableReason,modelProbPct,marketImpliedPctAtEntry,projectedEdgePct,expectedProfitPerDollar,confidenceTier,recommendationStatus,modelSupportStatus,stake,result,grossReturn,netProfit,roiPct,lineupConfirmationStatus,awayPitcher,homePitcher,bullpenState,park,weather,umpire,favoriteOrUnderdog,horizon,manualAnalysisNotes,reasonCodes,exactContractMetadata,dataQualityStatus,dataQualityFlags,trackingType,countsTowardBankroll,hypotheticalStake,hypotheticalNetProfit,hypotheticalRoiPct,realMoneyBlockReasons
2026-06-06-015,2026-06-06,,ATH @ HOU,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,70.7,45.5,6.44,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,Imai BB%=15.9% creates near-certain ATH 1st-inning scoring; Morris unknown adds uncertainty to HOU side. Model 70.7% YRFI vs Kalshi 45.5%. R34 suspended.,"[""R34-suspended-total=9.87""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-016,2026-06-06,,ATH @ HOU,,,game_result,ML,full_game,,,,,,,,legacy_fallback,46.512,115,,,,,,,,,,,,52.2,46.5,1.45,,Paper,SETTLED,SUPPORTED,1.0,LOSS,0.0,-1.0,-100.0,,,,,,,,,full_game,Imai BB%=15.9% txFIP 5.47; Paper only — Morris completely unknown. pin_div only 5.5%.,"[""R61-unknown-starter-Morris"", ""R73-one-starter-only""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-017,2026-06-06,,PIT @ ATL,,,game_result,ML,full_game,,,,,,,,legacy_fallback,48.544,106,,,,,,,,,,,,72.0,48.5,5.99,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,Ashcraft txFIP 2.83 elite vs Strider txFIP 4.90 (xFIP 4.68 >> xERA 2.93 — FADE signal; Strider outperforming peripherals in only 6 GS). Market pick'em (49.5% Pin) vs model 72%. Strider thin sample is key unknown. R71 suspended.,"[""R71-suspended-pin_div=22.5%-LARGE""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-018,2026-06-06,,PIT @ ATL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,42.918,133,,,,,,,,,,,,72.0,43.9,7.17,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Ashcraft txFIP 2.83 vs Strider txFIP 4.90; f5Amplified xERAGap=2.07. Highest F5 edge on slate (7.17%). Same divergence risk as ML. R71F5 suspended. Both starters in factors per R73.,"[""R71F5-suspended-pin_div=22.5%-LARGE""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-019,2026-06-06,,PIT @ ATL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,65.9,53.5,3.17,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,Strider txFIP 4.90 (allows contact despite xERA 2.93); PIT L7=7.67 R/G elite offense recently. ATL BOUNCEBACK cold facing Ashcraft elite. Model 65.9% YRFI vs Kalshi 53.5%. R34 suspended.,"[""R34-suspended-total=8.65""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-020,2026-06-06,,CLE @ TEX,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,53.4,51.2,2.32,,Medium,PENDING,SUPPORTED,4.5,PENDING,,,,,,,,,,,,F5,"Leiter txFIP 4.50 vs Bibee 4.55 — near-identical starters, edge comes from Globe Life park factor (+0.25) and TEX home baseline. Low divergence (pin_div 1.7%) — clean edge.",[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-021,2026-06-06,,CLE @ TEX,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,51.456,-106,,,,,,,,,,,,62.1,48.5,3.46,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,"Both starters middling (Bibee 4.55, Leiter 4.50 txFIP) + Globe Life hitter-friendly park; model 62.1% YRFI vs Kalshi 48.5%.","[""R34-suspended-total=8.64""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-022,2026-06-06,,BOS @ NYY,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,44.444,125,,,,,,,,,,,,52.9,50.0,2.02,,Medium,VOID,SUPPORTED,4.5,VOID,4.5,0.0,0.0,,,,,,,,,F5,"Warren txFIP 2.80 vs Suarez txFIP 2.85 — near-mirror starters; NYY home edge and slight offense baseline advantage produces clean 2.02% F5 edge. Low divergence (pin_div 1.3%). | VOID: BOS@NYY postponed 6/6, makeup 8/29.",[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-023,2026-06-06,,MIL @ COL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,25.0,300,,,,,,,,,,,,38.9,26.6,3.16,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Misiorowski txFIP 2.80 elite at Coors suppresses COL half; Agnos txFIP 3.72 is average but Coors inflates MIL scoring. Model finds COL F5 value as a large underdog at +300. pin_div 8.4%.,"[""R71F5-suspended-pin_div=8.4%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-024,2026-06-06,,MIL @ COL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,45.455,120,,,,,,,,,,,,62.5,45.0,3.32,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,Coors Field pk=+0.75 inflates 1st-inning scoring probability; Agnos txFIP 3.72 allows contact at altitude. Model 62.5% YRFI vs Kalshi 45%.,"[""R34-suspended-total=9.4""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-025,2026-06-06,,LAA @ LAD,,,game_result,ML,full_game,,,,,,,,legacy_fallback,23.474,326,,,,,,,,,,,,37.4,23.5,3.54,,High,SETTLED,SUPPORTED,4.0,LOSS,0.0,-4.0,-100.0,,,,,,,,,full_game,Kochanowicz txFIP 4.33 vs Yamamoto txFIP 3.49; model projects LAA closer than market (37.4% vs 24.5% Kalshi). pin_div 12.9% — R71 suspended. Dodger Stadium suppresses scoring (-0.20).,"[""R71-suspended-pin_div=12.9%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-026,2026-06-06,,LAA @ LAD,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,21.978,355,,,,,,,,,,,,35.7,21.9,4.85,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,Same thesis as LAA ML extended to F5. Yamamoto txFIP 3.49 is better but model values LAA as larger underdog than market. pin_div 16.2% — large divergence flagged. +355 creates meaningful research value.,"[""R71F5-suspended-pin_div=16.2%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-027,2026-06-06,,LAA @ LAD,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,47.393,111,,,,,,,,,,,,59.4,47.5,4.18,,High,PENDING,SUPPORTED,5.0,PENDING,,,,,,,,,,,,F1,Kochanowicz txFIP 4.33 creates LAA 1st-inning scoring opportunity; Yamamoto elite but xERA 3.65 suggests some contact allowed. Model 59.4% YRFI vs Kalshi 47.5%.,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-028,2026-06-06,,NYM @ SD,,,game_result,ML,full_game,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,72.0,53.5,4.72,,High,SETTLED,SUPPORTED,4.0,WIN,7.48,3.48,87.0,,,,,,,,,full_game,McLean txFIP 2.80 elite vs Canning txFIP 5.41 (worst starter on evening slate); model 72% NYM vs Kalshi 53.5% — massive 18.7% divergence. R71 suspended. xERAGap=2.61 triggers f5Amplified. Both Kalshi and Pinnacle agree at ~53% NYM — market sees this as a coin flip.,"[""R71-suspended-pin_div=18.7%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-029,2026-06-06,,NYM @ SD,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,47.393,111,,,,,,,,,,,,72.0,49.9,6.06,,High,PENDING,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,f5Amplified xERAGap=2.61; McLean txFIP 2.80 vs Canning txFIP 5.41 over first 5 innings is the most extreme pitching mismatch on the evening slate. +111 with 6.06% edge. Same 18.7% divergence flag as ML.,"[""R71F5-suspended-pin_div=18.7%""]","{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-06-030,2026-06-06,,NYM @ SD,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,51.456,-106,,,,,,,,,,,,57.8,50.5,2.57,,Medium,PENDING,SUPPORTED,3.75,PENDING,,,,,,,,,,,,F1,Canning txFIP 5.41 creates NYM 1st-inning scoring pressure; Petco suppresses (-0.25) but model still finds 57.8% YRFI vs Kalshi 50.5%.,[],"{""betBook"": ""Kalshi"", ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-001,2026-06-07,,CWS @ PHI,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,85.0,52.5,8.29,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,PHI F5 ML High — Gilbert is an opener with 0 starts and xFIP 17.05 (data artifact); Nola (true_xFIP 5.50) faces hot CWS offense (L7 5.33 R/G); xERAGap 12.82 flagged as unreliable due to Gilbert artifact but PHI F5 85% model probability vs Kalshi 52.5% VF represents massive Kalshi inefficiency on this matchup. Rule 71 suspended for research.,"[""Rule71_suspended_research"", ""R71gap_10pct_Gilbert_opener_data_artifact""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-002,2026-06-07,,BOS @ NYY,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,48.077,108,,,,,,,,,,,,62.9,47.6,3.9,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,"NYY F5 ML High — Cam Schlittler (true_xFIP 3.01, elite, recent 2.37 FIP over 13 starts) thoroughly dominates this matchup; Suarez solid (true_xFIP 2.80) but NYY elite offense (L15 6.0 R/G) vs Suarez in the Bronx gives Schlittler the F5 edge; model 62.9% vs Kalshi 47.6% VF. Clean R71-gap <9% — both markets in range.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-003,2026-06-07,,BAL @ TOR,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,46.512,115,,,,,,,,,,,,57.7,47.2,2.68,,Medium,open,SUPPORTED,4.5,PENDING,,,,,,,,,,,,F5,"TOR F5 ML Med — Gausman (true_xFIP 3.83) holds down the fort at Rogers while Baz (true_xFIP 2.90 but recentFIP 4.66, BB% 9.5%) shows real recent struggles; TOR home edge with Gausman's command (BB% 4.6%) generating early groundouts. Model 57.7% vs Kalshi 47.2%.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-004,2026-06-07,,SEA @ DET,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,40.486,147,,,,,,,,,,,,53.5,40.7,3.26,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,SEA F5 ML High — Flaherty averaging only 3.87 IP/start with BB% 11.8% (extreme walk rate) and recentFIP 5.22 is a disaster; SEA gets to the DET pen early and often. Castillo more durable (4.84 avg IP) keeps it closer. Model 53.5% vs Kalshi 40.7% VF — big Kalshi inefficiency on this early-exit pattern.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-005,2026-06-07,,ATH @ HOU,,,game_result,ML,full_game,,,,,,,,legacy_fallback,49.505,102,,,,,,,,,,,,57.7,49.5,2.09,,Paper,SETTLED,SUPPORTED,1.0,WIN,2.02,1.02,102.0,,,,,,,,,full_game,ATH ML Paper — Rule 76 applied: correlated with ATH F5 below (same team advantage thesis). Model 57.7% vs Kalshi 49.5% = legitimate 2.09% edge but sized to paper. Jump only 2 starts (thin sample); HOU offense L7 6.0 R/G hot offset by Burrows (recentFIP 5.15) weakness.,"[""Rule76_correlated_with_ATH_F5_sized_to_paper""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-006,2026-06-07,,ATH @ HOU,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,43.478,130,,,,,,,,,,,,61.5,44.2,4.41,,High,open,SUPPORTED,4.5,PENDING,,,,,,,,,,,,F5,"ATH F5 ML — f5AMP xERAGap=3.50; Burrows (12 starts, recentFIP 5.15) is replacement-level; HOU pen xFIP 4.91 vulnerable; ATH offense gets the early innings advantage. Model 61.5% vs Kalshi 44.2%. Rule 76 applied: sized down from HIGH ($6) to MED ($4.50) due to ATH ML also logged.","[""Rule76_sized_down_from_HIGH_to_MED""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-007,2026-06-07,,CIN @ STL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,48.544,106,,,,,,,,,,,,57.0,49.3,1.96,,Medium,open,SUPPORTED,4.5,PENDING,,,,,,,,,,,,F5,"STL F5 ML Med — McGreevy home (true_xFIP 3.78) vs Lowder (true_xFIP 4.11, xERA 5.07); CIN pen xFIP 5.16 is brutal and leaks runs when Lowder exits early. STL offense L7 5.17 R/G hot. Rule 77: CIN F5 opposite side degraded to paper. Model 57.0% vs Kalshi 49.3%.","[""Rule77_CIN_F5_degraded_to_paper""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-008,2026-06-07,,CLE @ TEX,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,34.483,190,,,,,,,,,,,,46.9,34.5,3.16,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,CLE F5 ML High — deGrom's true_xFIP 4.62 (recentFIP 3.28 is deceptive — 5 recent starts masked by small samples) contrasts with model projection; Cantillo (true_xFIP 3.91) is more reliable than his raw xFIP 4.62 suggests (recentFIP 5.87 drag). Globe Life park +0.25 R/team. Model 46.9% vs massive Kalshi underpricing at 34.5%. Best underdog value of the slate.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-009,2026-06-07,,MIL @ COL,,,game_result,ML,full_game,,,,,,,,legacy_fallback,62.547,-167,,,,,,,,,,,,73.6,62.5,2.83,,Medium,SETTLED,SUPPORTED,3.0,WIN,4.8,1.8,60.0,,,,,,,,,full_game,"MIL ML Med — Rule 71 suspended. Freeland xFIP 5.77 replacement-level at Coors is the primary driver; MIL L7 7.29 R/G absolute fire; Drohan only 2 starts (thin sample, xFIP 2.78 but recentFIP 5.35 suggests regression). Coors + elite MIL offense vs worst SP in NL = model at 73.6%. Market 62.5% Kalshi — gap real but partially explained by Drohan uncertainty.","[""Rule71_suspended_research"", ""R71gap_12pct_Drohan_thin_sample""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-010,2026-06-07,,MIL @ COL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,54.545,-120,,,,,,,,,,,,78.2,55.9,5.69,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,"MIL F5 ML High — f5AMP xERAGap=2.99; Freeland (xFIP 5.77, xERA 6.40) is the clearest vulnerable starter on the slate at Coors Field; MIL L7 7.29 R/G scorching offense will feast on Freeland's 4 avg IP limit; MIL pen xFIP 3.31 elite contains COL in 2nd half. Model 78.2% vs Kalshi 55.9%. Rule 76 stack check: F5 and ML are independent dimensions (5-inning vs full game).","[""Rule76_stack_check_passed_independent_angle""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-011,2026-06-07,,WSH @ AZ,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,40.984,144,,,,,,,,,,,,51.1,41.4,2.47,,Medium,open,SUPPORTED,4.5,PENDING,,,,,,,,,,,,F5,"WSH F5 ML Med — Cavalli (13 starts, recentFIP 2.06, true_xFIP 2.80 floored) is elite through 5 innings and has been nearly untouchable recently; Soroka (recentFIP 3.67) solid but WSH offense (L7 5.17 R/G) strong, Cavalli's shutdown performance flips the F5 advantage. Model 51.1% vs Kalshi 41.4%.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-012,2026-06-07,,LAA @ LAD,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,54.955,-122,,,,,,,,,,,,69.8,55.0,3.77,,High,open,SUPPORTED,6.0,PENDING,,,,,,,,,,,,F5,"LAD F5 ML High — Soriano BB% 12.1% extreme walk rate creates first-5-inning train wreck against LAD elite lineup (L15 5.86 R/G); Sheehan (true_xFIP 3.56, recentFIP 4.08) does enough to suppress LAA. LAD proj 4.12R total vs Dodger Stadium suppression; F5 advantage clear at Kalshi 55% vs model 69.8%.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-013,2026-06-07,,CWS @ PHI,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,,,,,,,,,,,,,,80.0,,5.24,,Paper,open,SUPPORTED,1.0,PENDING,,,,,,,,,,,,F1,"YRFI Paper — allEdges shows 5.24% HIGH calibrated edge. Gilbert is opener (0 starts, avgIP ~1); first inning will feature secondary pitchers; YRFI 80% model probability. Paper pending Kalshi YRFI price confirmation at game time.","[""Rule42_Kalshi_YRFI_price_unconfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",POOR,"[""NO_EXACT_OR_GAME_IDENTITY"", ""MISSING_ENTRY_PRICE""]",REAL,True,,,,[]
2026-06-07-014,2026-06-07,,BAL @ TOR,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,37.453,167,,,,,,,,,,,,42.3,38.0,1.1,,Paper,open,SUPPORTED,1.0,PENDING,,,,,,,,,,,,F5,BAL F5 Paper — edge 1.10% below 1.5% threshold. Baz strong true_xFIP 2.90 but recentFIP 4.66 and BB% 9.5% create real doubt about maintaining F5 edge.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-015,2026-06-07,,CIN @ STL,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,35.461,182,,,,,,,,,,,,43.0,36.0,1.79,,Paper,open,SUPPORTED,1.0,PENDING,,,,,,,,,,,,F5,CIN F5 Paper — Rule 77: STL F5 is the higher-edge bet on this game (1.96% vs 1.79%); CIN F5 logged paper only per Rule 77.,"[""Rule77_opposite_side_STL_F5_logged_real""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-016,2026-06-07,,MIL @ COL,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,53.704,-116,,,,,,,,,,,,64.2,53.7,2.68,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.86,0.86,86.0,,,,,,,,,full_game,"MIL TT Over 6.5 Paper — Kalshi TT line not confirmed. Pinnacle posts 6.5. Model 64.2% over, edge 2.68% vs Pinnacle implied 53.7%. Strong Coors + Freeland xFIP 5.77 signal — if Kalshi TT confirmed pre-game this upgrades to Medium real.","[""Rule44_Kalshi_TT_line_unconfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-017,2026-06-07,,WSH @ AZ,,,inning_result,F5 ML,F5,,,,,,,,legacy_fallback,43.478,130,,,,,,,,,,,,48.9,43.9,1.27,,Paper,open,SUPPORTED,1.0,PENDING,,,,,,,,,,,,F5,AZ F5 Paper — edge 1.27% below 1.5% threshold. Soroka elite recent form (recentFIP 3.67) holds AZ in it through 5.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-018,2026-06-07,,NYM @ SD,,,game_result,ML,full_game,,,,,,,,legacy_fallback,50.495,-102,,,,,,,,,,,,54.9,50.5,1.12,,Paper,SETTLED,SUPPORTED,1.0,WIN,1.98,0.98,98.0,,,,,,,,,full_game,"NYM ML Paper — Brazobán is an opener (avgIP 1.11, 5 starts); SD cold offense (L7 2.17, L15 2.38 R/G); model 54.9% vs near pick-em Kalshi 50.5%. Edge 1.12% paper only. Rule 24 flags: F5 and TT analysis degraded due to opener on NYM side.","[""Rule71_suspended_R71gap_4.6pct""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-019,2026-06-07,,SF @ CHC,,,team_total,Team Total,full_game,,,,,,,,legacy_fallback,54.338,-119,,,,,,,,,,,,71.0,54.3,4.26,,Paper,open,SUPPORTED,1.0,PENDING,,,,,,,,,,,,full_game,"SF TT Over 3.5 Paper — Kalshi TT line unconfirmed. Taillon xFIP 6.26 (recentFIP 6.15, 12 starts — this is real, not artifact) is worst starter on slate; SF L7 8.14 R/G scorching hot (regression flag but Taillon is still awful); model 71.0% P(SF>3) vs Pinnacle implied 54.3% = 4.26% edge. Upgrades to High real if Kalshi TT confirmed.","[""Rule44_Kalshi_TT_unconfirmed""]","{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-020,2026-06-07,,TB @ MIA,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,47.393,111,,,,,,,,,,,,60.7,47.5,3.37,,Medium,open,SUPPORTED,4.0,PENDING,,,,,,,,,,,,F1,YRFI Real MED — Jax averages only 3.67 IP/start and exits so early the 1st inning is essentially his. BB%=10.9% creates first-inning walk chains. Alcantara recentFIP 5.24 (bad stretch) compounds vulnerability. Poisson P(YRFI)=60.7% vs Kalshi 47.5%. Best YRFI edge on the slate.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-021,2026-06-07,,CWS @ PHI,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,53.488,-115,,,,,,,,,,,,63.0,53.5,2.41,,Medium,open,SUPPORTED,4.0,PENDING,,,,,,,,,,,,F1,"YRFI Real MED — Gilbert has 0 starts with BB%=20%, extreme opener-quality chaos; first inning will feature secondary pitching. P(YRFI)=63.0% vs Kalshi 53.5%. Stack check: independent from PHI F5 ML (bet G2-001 — different outcome dimension).",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-022,2026-06-07,,PIT @ ATL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,49.505,102,,,,,,,,,,,,58.0,49.5,2.16,,Medium,open,SUPPORTED,4.0,PENDING,,,,,,,,,,,,F1,"YRFI Real MED — Montgomery is confirmed opener (avgIP=1.0, 3 starts). Rule 24/40: opener auto-satisfies YRFI factors 1+2. Montgomery BB%=11.3% — PIT offense (L7 6.5 R/G hot) will test the opener immediately. Elder solid at home doesn't overcome opener dynamic. Poisson P(YRFI)=58.0% vs Kalshi 49.5%.",[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
2026-06-07-023,2026-06-07,,CIN @ STL,,,first_inning_run,YRFI,F1,,,,,,,,legacy_fallback,51.456,-106,,,,,,,,,,,,60.2,51.5,2.23,,Medium,open,SUPPORTED,4.0,PENDING,,,,,,,,,,,,F1,YRFI Real MED — Lowder BB%=10.8% is the highest walk rate among non-opener starters today. Walk → stolen base → wild pitch is a classic first-inning run pattern. STL offense L7 5.17 R/G hot. Model lean YRFI (score 0/2). Poisson P(YRFI)=60.2% vs Kalshi 51.5%. Stack check: independent from STL F5 ML.,[],"{""betBook"": null, ""scheduledStartTime"": null, ""seriesTicker"": null}",DEGRADED,"[""NO_EXACT_OR_GAME_IDENTITY""]",REAL,True,,,,[]
